Abundance Ratio: (126) / (129),Abundance Ratio: (127) / (130),Abundance Ratio: (128) / (131),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
0.977,1.027,0.977,452900,468900,459300,463600,456400,470000
1.043,1.046,1.043,484600,496200,512900,464700,474200,491700
0.955,0.929,0.982,445400,415600,455600,466300,447400,464000
1.005,1.007,0.924,471100,474900,448800,468600,471500,485500
0.908,1.006,0.939,426400,477100,421900,469300,474300,449200
1.1,1.037,1.182,519500,539700,546300,472400,520600,462200
0.956,0.985,0.915,451800,472300,461400,472800,479300,504100
0.979,0.936,0.96,463000,450400,478900,473100,481200,498700
0.972,1.002,0.981,461100,383100,374800,474200,382200,382200
1.01,1.007,1.005,480400,502300,480400,475700,499100,477900
1.059,1.025,0.998,503600,487700,468100,475700,476000,468900
1.044,0.984,0.993,496600,502900,508300,475800,511200,511800
0.98,0.953,1.026,466300,457100,484200,475900,479900,471900
0.924,1.009,1.01,440600,454000,460600,476900,450100,456100
0.965,1.31,0.946,460700,658700,480200,477200,503000,507800
1.225,1.27,1.252,587700,589400,619400,479500,463900,494600
1.125,0.96,0.998,540100,466800,497000,480300,486400,498200
1.003,1.009,0.996,483600,493000,484000,482400,488500,485800
1.079,0.997,1.001,523500,507200,512700,485000,508800,512400
1.047,0.979,1.032,510600,487000,514700,487600,497200,499000
1.021,2.058,0.883,500600,1124000,523400,490200,545900,592800
1.015,0.961,0.917,498300,513500,477800,491000,534000,521200
1.053,0.933,0.979,517800,517400,541400,491700,554500,553000
0.99,0.894,0.945,488100,459700,484500,493000,514400,512700
1.003,0.946,0.96,494800,506100,513600,493200,534800,535200
1.133,0.936,0.887,564100,479000,480300,497800,512100,541300
0.946,1.004,0.991,472300,489100,502600,499200,487200,507100
1.154,1.194,1.178,576200,589000,588100,499500,493500,499100
0.968,0.917,1.019,488200,462000,513900,504500,503800,504500
0.949,0.979,0.931,480900,487800,468200,506700,498300,503100
1.004,1.015,0.947,512900,525600,511500,510800,518000,540400
0.931,0.969,0.974,479400,500200,511400,514700,516300,525100
1.005,0.957,0.977,517100,493600,493200,514700,515900,504800
1.008,1.019,1.091,526500,531900,557400,522400,521700,511100
0.972,1.004,0.996,510200,509600,537700,525000,507700,539900
1.009,0.921,0.981,534600,517400,540300,529800,561900,550500
0.953,1.019,0.97,506000,521500,513600,530900,511900,529700
1.13,1.244,1.156,601000,587800,592300,531900,472600,512400
1.068,0.954,0.91,570300,565900,547500,534000,593000,601900
1.077,0.966,1.002,578900,554700,567800,537700,574100,566600
0.928,0.907,1.271,499200,495500,656800,538100,546200,516900
0.948,1.097,0.872,513200,569300,503600,541300,519100,577300
0.982,1.009,1.009,533100,563400,574500,543000,558200,569400
1.034,1.04,0.98,562900,555800,567300,544400,534300,578900
0.99,1.045,0.999,539400,551000,547600,544800,527400,547900
1.04,0.989,0.928,568200,562800,557000,546400,569000,600200
1.023,1.07,1.065,559300,561800,565200,546600,525000,530700
0.97,1.005,0.971,530400,546800,537100,547000,544100,553100
1.065,0.944,1.066,596700,595500,614800,560100,630600,576700
0.883,0.963,1.023,496700,512600,555700,562400,532500,543400
1.02,1.259,1.077,574300,678800,649800,563000,539300,603300
0.996,1.042,0.926,561400,584200,569500,563600,560500,614800
0.89,0.848,0.92,505000,542800,543000,567500,640200,590100
0.9,1.053,0.951,510900,553100,545200,567600,525300,573200
1.026,0.964,0.983,582100,567100,574100,567600,588300,583800
1.101,0.914,0.99,626200,573700,582700,568700,627900,588700
1.011,0.955,1.034,575400,571700,616100,569400,598600,595800
0.992,0.976,1.028,567500,569500,567200,572400,583400,552000
0.978,0.939,0.916,560500,518700,532500,573300,552200,581600
1.014,1.001,1.058,584100,602100,597100,575900,601600,564400
1.003,0.956,0.983,581400,576700,593100,579700,603500,603500
0.962,1.025,0.782,558900,599200,562900,581000,584400,720000
0.981,1.026,0.948,575100,617100,566000,586400,601300,596900
1.281,1.101,1.36,764000,796500,762000,596300,723100,560400
1.143,1.044,1.019,681400,597800,566500,596400,572600,555600
1.07,0.964,1.013,640100,596700,598400,598100,619200,590500
1.011,1.021,0.997,606900,591900,606000,600600,579700,607700
1.334,1.224,1.256,802000,744800,787000,601200,608400,626500
0.949,1.015,0.96,571800,584000,590900,602400,575300,615700
1.352,1.257,1.321,818500,799400,787700,605300,635900,596100
1.197,1.361,1.167,724800,883500,845300,605400,649100,724300
0.931,1.002,0.978,565500,580600,571500,607400,579300,584400
0.958,1.028,1.009,582300,659900,605300,607600,642100,600000
1.012,1.009,0.929,621400,619500,582800,614100,613700,627100
1.057,1.093,0.993,651400,694200,625200,616400,635000,629700
1.299,1.239,1.277,806400,776000,785800,620700,626100,615500
0.989,0.992,1.071,614000,628400,627300,620900,633400,585900
1.041,1.019,0.994,647500,647600,645100,621800,635300,649200
1.061,1.038,1.044,670000,642900,651900,631200,619200,624100
1.048,0.922,0.959,662400,633500,627100,632200,686900,654100
0.922,0.96,0.97,585300,616500,619100,635200,642000,638100
1.025,1.009,0.975,653800,669600,670900,637900,663900,687800
1.112,1.11,1.069,712800,710500,702700,641100,640200,657300
1.009,1.01,1.056,648000,638500,647800,642500,632300,613200
1.141,1.129,1.21,734000,757300,733900,643100,670800,606500
1.067,1.195,0.907,692100,737900,663800,648300,617700,731700
1.165,1.127,1.228,756000,764500,828700,648700,678400,675000
1.016,0.94,0.985,663800,658000,679100,653300,700000,689700
1.008,1.32,0.949,663800,819700,632600,658600,621200,666400
0.999,1.102,0.957,659500,724300,624200,660100,657000,652200
1.178,1.071,1.102,777500,725900,725800,660300,678000,658700
0.989,0.988,0.982,654400,652700,644100,661600,660900,655900
0.974,0.966,0.978,648200,630500,644200,665700,653000,658700
1.004,1.23,0.976,671900,825300,695900,669000,671100,712700
0.803,0.825,0.921,537900,566800,507300,669500,687300,550700
1.107,1.049,0.984,743900,739100,738200,671900,704900,750500
0.964,0.932,1.009,648300,645700,688800,672800,693000,682500
0.964,1.008,0.967,648900,662800,650200,672800,657600,672300
0.93,1.025,0.921,632500,685000,629000,679800,668500,682600
1.017,0.996,1,697300,677100,690800,685500,679900,690800
0.959,1.028,0.998,669900,686800,674400,698500,668400,676000
0.92,0.931,1.016,655200,673100,705800,711800,722700,695000
1.042,1.008,1.018,742300,721100,723700,712200,715200,710900
0.97,0.878,1.049,695600,660000,585400,717400,751400,558200
0.992,0.97,1.036,712800,690000,739800,718700,711600,713900
0.966,1.024,1.041,701600,680900,722300,726400,664900,694000
0.942,0.939,0.994,686600,700200,709400,729200,745900,713800
0.998,0.915,0.989,735400,726200,730700,736600,793700,739100
1.02,0.94,0.981,752300,714700,741300,737300,760100,755600
1.012,0.971,1.026,753000,737500,755100,744000,759400,736100
0.896,1.081,0.972,673800,728900,732000,752200,674500,752800
0.921,0.873,0.99,698100,700400,728800,757600,802100,735900
0.9,0.966,1.027,687400,715900,721300,763800,741000,702400
1.069,0.867,0.987,817400,761700,864300,764600,878200,875800
1.001,0.971,0.96,767400,745200,752000,766500,767100,783500
0.799,1.011,1.04,613800,823600,818000,767700,814500,786400
1.144,1.297,1.213,885700,968100,943300,774000,746500,777600
1.059,0.949,1.039,821900,784600,826300,776200,826600,795000
1.046,0.959,0.966,811800,782600,787100,776400,816000,815200
0.968,0.986,0.979,753400,773500,767700,777900,784800,784000
1.005,0.991,0.956,787800,793900,783600,784000,800700,819700
1.046,0.96,1.041,823000,823100,830200,786700,857200,797200
0.994,0.955,0.991,789800,780400,778400,794200,817300,785100
1.07,0.905,1.015,855000,791800,858900,799200,874800,846000
0.898,0.978,0.952,721000,795600,771500,802700,813300,810400
1.168,1.214,1.194,940100,967800,954600,805200,797200,799400
1.378,1.391,1.31,1111000,1074000,1063000,806000,772600,811500
0.973,1.027,1.02,786100,815200,789500,807800,793500,773900
1.003,0.963,0.837,815700,834400,830700,813600,866700,992600
1.126,1.043,1.196,918800,938900,923700,816100,900300,772600
1.017,1.43,0.971,831900,1224000,834700,817900,856200,859500
0.913,0.946,0.898,751900,830300,802000,823600,877400,893500
1.185,1.274,1.213,991800,1005000,980300,836900,788400,807900
0.989,0.998,1.072,828400,832300,901200,837500,834300,840500
1.035,0.94,0.979,869400,802300,788300,839700,853900,805400
1.347,1.286,1.279,1139000,1093000,1137000,845600,850200,888800
0.947,0.944,1.066,804400,813600,811300,849000,862000,761100
1.024,1.015,1.027,874100,916600,866900,853400,903100,843800
1.002,1.006,1.021,859700,843500,873800,858000,838600,855400
1.035,0.945,0.982,889500,859600,862900,859200,909400,879000
1.025,0.978,1.023,886800,864400,874700,865200,884100,855400
0.992,1.004,0.973,867200,843800,839200,874000,840700,862800
0.951,0.974,0.946,834400,865900,864800,877200,889100,914200
0.913,1.057,1.027,806100,937300,908500,883200,886400,884200
0.959,0.975,0.976,857400,865700,872100,893900,888000,893200
1.218,1.173,1.107,1089000,1092000,1046000,894300,931000,945000
0.961,0.969,0.939,870700,877000,858600,905900,905300,914600
0.965,0.985,1.003,887600,878400,908300,920100,891400,905900
1.236,1.174,1.215,1158000,1122000,1163000,937400,955900,957100
1.045,1.064,1.306,980900,1017000,1162000,938400,955600,889900
1.31,1.319,1.297,1261000,1241000,1166000,962500,940600,899000
1.035,0.917,0.966,1008000,992200,1018000,973900,1082000,1054000
1.009,1.067,0.993,984500,995000,978300,975800,933000,985100
0.99,1.288,1.022,967400,1203000,997700,976800,933600,976500
1.062,1.063,0.955,1055000,1052000,998500,993500,990200,1046000
1.3,1.394,1.258,1294000,1300000,1240000,994900,932900,985700
1.02,0.999,0.986,1035000,982500,957800,1015000,983400,971800
0.981,0.959,0.978,999100,982000,1034000,1018000,1024000,1057000
1.013,1.168,0.868,1032000,1161000,1031000,1019000,993800,1188000
0.978,1.098,0.997,998900,1116000,982200,1022000,1016000,985300
0.998,0.991,0.983,1021000,1080000,1020000,1024000,1090000,1038000
1.006,1.054,0.91,1031000,1045000,962500,1025000,991700,1057000
0.975,0.972,0.999,1001000,950300,1037000,1026000,977600,1038000
0.984,0.975,0.994,1021000,1039000,1043000,1037000,1066000,1049000
1.055,1.023,0.967,1127000,1095000,1070000,1068000,1070000,1107000
0.925,0.94,1.021,994400,983200,1060000,1075000,1046000,1038000
1,0.961,0.966,1078000,1077000,1089000,1079000,1121000,1127000
0.903,0.962,0.984,975500,993500,1043000,1080000,1032000,1060000
1.044,1.048,0.921,1129000,1155000,1108000,1082000,1102000,1203000
0.991,0.961,1.004,1110000,1052000,1163000,1120000,1095000,1158000
1.042,1.064,0.975,1183000,1218000,1118000,1135000,1144000,1146000
0.958,0.952,0.997,1090000,1114000,1109000,1138000,1171000,1112000
0.975,0.952,0.995,1115000,1101000,1106000,1144000,1157000,1112000
1.006,1.057,1.057,1165000,1222000,1226000,1159000,1157000,1160000
0.976,0.998,0.938,1135000,1156000,1117000,1163000,1159000,1190000
1,0.951,0.99,1177000,1110000,1217000,1177000,1167000,1229000
1.026,1.087,1.024,1222000,1252000,1164000,1190000,1152000,1137000
1.296,1.253,1.303,1556000,1512000,1513000,1200000,1207000,1161000
1.028,1.024,1,1236000,1223000,1276000,1202000,1195000,1276000
1.007,1.033,1.002,1220000,1241000,1212000,1211000,1202000,1209000
1.172,1.252,1.285,1433000,1483000,1477000,1223000,1185000,1150000
1.022,0.974,1.064,1250000,1214000,1333000,1224000,1247000,1253000
0.932,0.982,0.993,1145000,1143000,1195000,1228000,1164000,1204000
1.029,0.955,1,1266000,1224000,1228000,1230000,1281000,1228000
0.959,0.964,1.008,1199000,1213000,1183000,1249000,1258000,1173000
0.985,0.992,1.013,1236000,1271000,1314000,1254000,1280000,1297000
0.999,0.912,0.979,1254000,1202000,1310000,1256000,1317000,1338000
1.02,1.212,1.007,1289000,1243000,1241000,1263000,1026000,1233000
0.974,1.026,0.936,1263000,1276000,1265000,1297000,1244000,1352000
0.986,0.95,1.028,1284000,1302000,1385000,1302000,1371000,1347000
0.932,1.003,1.094,1217000,1267000,1354000,1306000,1263000,1238000
1.014,0.984,0.973,1337000,1345000,1363000,1318000,1367000,1401000
0.958,0.962,0.938,1273000,1197000,1200000,1329000,1245000,1279000
0.999,1.011,0.95,1350000,1355000,1339000,1352000,1340000,1409000
1.158,1.116,1.109,1578000,1564000,1567000,1362000,1402000,1413000
0.957,1.016,0.951,1306000,1352000,1294000,1364000,1330000,1361000
1.005,0.928,0.921,1376000,1302000,1259000,1369000,1403000,1367000
0.951,1.033,0.949,1304000,1321000,1335000,1370000,1279000,1407000
0.936,0.945,0.913,1309000,1345000,1279000,1398000,1423000,1400000
0.928,0.97,0.974,1299000,1243000,1308000,1400000,1281000,1343000
1.031,1.041,0.964,1446000,1506000,1457000,1403000,1446000,1512000
1.016,0.947,1.006,1471000,1468000,1488000,1448000,1549000,1480000
0.975,1.017,0.962,1434000,1479000,1435000,1471000,1454000,1492000
1.016,0.909,0.957,1496000,1411000,1445000,1473000,1551000,1509000
1.014,1.069,0.977,1498000,1562000,1508000,1477000,1461000,1542000
0.95,1.195,0.992,1418000,1741000,1471000,1492000,1457000,1482000
1,0.909,0.993,1571000,1432000,1570000,1571000,1576000,1582000
1.005,1.19,0.925,1584000,1997000,1467000,1576000,1678000,1587000
1.246,1.241,1.212,1987000,2018000,1975000,1594000,1627000,1629000
0.939,1.041,0.954,1497000,1488000,1514000,1595000,1430000,1586000
1.06,0.974,1.073,1700000,1624000,1682000,1604000,1668000,1568000
1.006,0.989,0.944,1615000,1551000,1549000,1605000,1569000,1640000
0.985,0.979,0.993,1586000,1603000,1612000,1610000,1638000,1624000
1.001,1.031,0.986,1658000,1645000,1536000,1656000,1596000,1558000
1.38,1.379,1.274,2332000,2286000,2238000,1690000,1657000,1756000
1.002,0.957,1.01,1707000,1643000,1710000,1702000,1717000,1693000
1.047,0.972,1.097,1821000,1696000,1755000,1740000,1745000,1601000
1.061,0.929,0.916,1850000,1700000,1820000,1744000,1829000,1988000
1.04,0.919,0.967,1826000,1718000,1789000,1756000,1870000,1850000
0.951,0.976,0.977,1678000,1708000,1670000,1764000,1751000,1709000
1.011,0.982,0.98,1789000,1782000,1861000,1769000,1815000,1898000
0.93,0.977,0.936,1653000,1597000,1689000,1777000,1635000,1805000
1.049,1.028,0.99,1893000,1899000,1854000,1804000,1846000,1873000
1.01,0.961,0.965,1825000,1748000,1774000,1807000,1818000,1839000
0.965,0.983,0.984,1758000,1746000,1695000,1821000,1776000,1722000
1.006,0.927,1.054,1872000,1787000,1868000,1860000,1928000,1773000
1.039,0.995,0.956,2022000,2000000,1934000,1946000,2011000,2024000
0.93,1.089,0.873,1813000,1814000,1798000,1949000,1666000,2060000
1.02,0.926,0.969,1987000,1866000,1964000,1949000,2015000,2027000
0.966,0.961,1.052,2022000,2091000,2049000,2094000,2175000,1947000
0.987,1.043,1.023,2074000,2069000,2064000,2101000,1983000,2017000
1.324,1.522,1.311,2832000,2936000,2721000,2140000,1930000,2076000
1.014,1.053,0.987,2186000,2237000,2215000,2156000,2125000,2243000
1.202,1.236,1.199,2604000,2604000,2583000,2167000,2107000,2154000
1.316,1.19,1.28,2888000,2845000,2894000,2194000,2391000,2261000
1.006,0.982,0.863,2230000,2328000,2212000,2217000,2371000,2563000
0.958,0.935,0.98,2184000,2106000,2258000,2279000,2252000,2303000
0.978,0.948,1.009,2232000,2186000,2270000,2283000,2305000,2251000
1.038,0.969,0.96,2463000,2389000,2324000,2372000,2464000,2421000
1.056,1.021,1.008,2505000,2495000,2468000,2372000,2443000,2448000
0.693,1.473,0.992,1676000,2358000,1594000,2420000,1601000,1608000
1.071,0.983,0.977,2631000,2445000,2470000,2458000,2487000,2528000
0.975,1.017,1.001,2511000,2599000,2632000,2574000,2556000,2628000
1.171,0.979,0.979,3161000,2421000,2521000,2700000,2473000,2575000
1.535,1.048,1.109,4215000,3492000,3502000,2746000,3332000,3159000
1.044,0.962,0.988,2889000,2712000,2829000,2768000,2817000,2865000
0.961,1.022,0.993,2682000,2743000,2744000,2791000,2683000,2762000
1.377,1.351,1.303,3910000,3821000,3701000,2840000,2829000,2839000
1.009,1.065,1.045,2974000,3022000,3178000,2948000,2837000,3041000
0.954,1.014,0.987,2819000,3027000,2919000,2954000,2985000,2957000
0.899,1.042,0.91,2704000,3012000,2887000,3008000,2890000,3172000
1.318,1.234,1.225,3989000,3897000,3952000,3027000,3158000,3228000
0.955,0.879,0.879,3131000,3207000,3112000,3280000,3648000,3541000
0.927,0.988,1.049,3051000,2848000,3178000,3289000,2884000,3030000
1.348,1.276,1.313,4505000,4132000,4330000,3342000,3239000,3297000
0.925,0.976,0.933,3292000,3690000,3178000,3560000,3783000,3407000
0.956,0.968,1.01,3590000,3474000,3500000,3753000,3589000,3465000
0.965,0.93,1.006,3673000,3651000,3763000,3805000,3928000,3740000
0.946,0.899,0.978,3734000,3835000,3963000,3946000,4266000,4051000
1.319,1.291,1.301,5969000,5648000,5892000,4526000,4374000,4531000
0.957,1.058,0.941,4457000,4750000,4339000,4658000,4488000,4614000
0.967,0.9,1.027,4954000,4501000,4841000,5121000,5000000,4711000
0.978,0.987,0.998,5095000,4990000,5020000,5209000,5056000,5029000
1.01,0.988,1.024,5723000,5671000,5867000,5668000,5737000,5731000
0.951,0.906,0.994,5409000,5104000,5385000,5685000,5636000,5419000
0.976,0.994,1,5623000,5692000,5911000,5760000,5726000,5913000
1.285,1.262,1.29,7871000,8116000,8114000,6124000,6429000,6289000
0.919,0.994,0.982,5691000,5604000,5846000,6195000,5640000,5956000
0.984,0.993,0.998,6904000,6697000,6798000,7015000,6743000,6811000
0.976,0.95,0.961,7113000,7158000,7235000,7285000,7533000,7526000
0.943,1.024,0.906,8398000,8710000,8072000,8908000,8509000,8905000
0.958,0.987,1.034,9962000,9740000,10120000,10400000,9868000,9796000
1.011,1.023,0.996,12600000,12160000,12630000,12470000,11890000,12680000
0.93,1.018,1.021,12220000,12700000,12530000,13140000,12480000,12270000
0.962,1,1.011,15660000,16180000,16360000,16290000,16180000,16180000
0.954,0.992,1.001,20210000,20450000,20680000,21190000,20610000,20670000
1.023,0.971,0.979,22170000,20430000,21480000,21670000,21040000,21940000
0.973,1.032,1.04,21270000,21240000,20660000,21850000,20580000,19870000
1.015,0.993,0.982,44330000,43760000,43300000,43670000,44080000,44080000
1.146,0.855,1.073,19780,22260,23570,17270,26040,21970
0.863,0.996,1.134,18300,22200,24260,21220,22300,21400
0.774,0.97,0.91,17480,21800,19610,22590,22480,21550
1.065,0.662,0.951,27140,27110,28130,25480,40990,29570
0.986,0.852,1.057,26320,22650,27960,26700,26590,26460
1.463,1.1,1.017,47930,35150,36540,32750,31970,35950
1.31,1.215,1.055,55690,55250,47710,42500,45490,45210
1.053,0.956,1.136,48280,45100,52200,45850,47170,45960
0.901,0.934,0.919,44640,50090,46490,49570,53620,50580
0.968,0.891,0.764,49240,48320,49500,50890,54250,64770
1.344,1.068,1,76330,64820,60680,56770,60670,60700
1.058,0.889,1.021,61890,60540,66640,58530,68070,65280
1.175,0.909,0.959,70970,66610,69900,60420,73260,72860
1.016,0.969,0.985,61480,58340,60290,60530,60230,61200
1.02,0.986,0.916,62540,61940,56640,61310,62800,61800
0.915,0.922,0.891,56280,58490,56920,61530,63420,63880
1.071,1.007,1,68190,62910,62150,63680,62500,62160
0.911,1.013,0.779,62220,72760,58930,68300,71810,75650
0.941,0.8,0.911,65850,71820,74340,69970,89750,81610
1.02,0.955,1,72130,75900,73300,70710,79440,73330
1.213,1.129,1.155,85870,80550,85520,70770,71380,74030
1.028,0.937,0.889,74230,67350,72970,72200,71860,82130
0.995,1.049,0.953,75230,88500,79660,75640,84360,83640
1.029,0.839,1.009,78040,78120,84280,75840,93090,83500
1.002,0.954,0.95,77290,75260,80290,77100,78870,84560
0.958,0.857,0.871,74200,72370,73460,77430,84440,84360
1.004,1.034,0.99,79120,79770,79850,78800,77120,80630
1.177,1.41,1.229,92790,124400,94670,78830,88210,77050
1.08,1.086,1.004,87030,86570,87690,80560,79680,87360
0.98,0.93,0.905,79460,87700,87200,81120,94340,96400
1.036,0.985,0.945,87430,83000,79970,84400,84250,84600
0.984,0.962,1.064,83660,85160,97880,85030,88500,92040
0.921,0.513,0.843,78870,77320,113300,85590,150700,134300
0.95,0.963,0.998,81620,83640,82130,85880,86820,82280
0.955,0.883,0.982,82140,83890,90150,85990,94980,91800
1.316,1.067,1.104,114500,93500,89120,87010,87620,80700
1.092,1.302,1.106,95640,117800,98600,87570,90490,89150
1.051,0.994,0.952,92370,94920,93170,87900,95480,97860
0.946,0.992,0.955,84110,87620,80610,88880,88340,84440
1.006,0.924,1.009,90100,89840,101100,89600,97210,100200
0.968,0.942,0.984,89500,91670,97510,92500,97280,99140
0.985,0.944,1.057,91710,94510,99760,93140,100100,94360
1.093,1.06,0.994,102200,102700,105800,93510,96830,106400
1.022,0.93,1.03,95880,95610,98470,93830,102800,95600
0.973,0.99,0.967,91570,102700,93160,94150,103800,96380
0.906,1.044,0.966,85400,98440,94220,94210,94330,97510
1.92,1.011,1.068,184800,114600,171400,96260,113400,160500
0.954,0.995,0.946,92720,95610,89530,97140,96080,94620
1.309,1.333,0.842,127900,162600,150400,97700,121900,178700
0.994,1.014,0.884,97310,95910,93110,97860,94600,105400
0.963,0.929,0.925,94720,99880,97610,98400,107500,105500
0.93,0.902,0.954,91810,88650,88800,98740,98300,93050
1.066,1.019,0.955,105900,111100,107000,99330,109100,112100
0.901,1.036,1.053,91460,97930,93060,101500,94540,88390
1,0.958,0.909,102600,113600,97310,102600,118600,107100
1.061,0.971,1.008,108900,102400,105900,102600,105500,105000
0.979,0.924,0.975,102100,100000,113800,104300,108200,116800
0.935,0.908,1.111,98060,93540,94280,104900,103000,84840
1.273,1.203,1.112,133600,131700,125700,104900,109500,113100
1.043,0.872,0.817,110100,114500,99530,105500,131300,121800
0.943,0.853,0.93,101500,95420,106200,107600,111900,114200
1.003,0.912,0.928,108000,102800,111500,107700,112700,120200
1.124,0.963,0.969,122000,99180,100700,108600,103000,103900
1.22,1.188,1.521,132800,140700,184200,108800,118500,121100
1.055,0.977,0.984,115500,109700,112500,109400,112400,114400
1.019,0.995,0.98,111600,108800,106600,109500,109400,108800
1.082,0.918,1.048,119000,117900,128200,110000,128400,122400
1.082,1.115,1.144,119400,124500,125600,110300,111700,109700
1.054,1.12,0.931,117400,129100,114700,111400,115300,123200
1,0.94,0.98,111500,108100,113500,111500,115000,115800
0.991,1,0.927,111500,113600,120300,112400,113700,129900
0.985,0.99,0.939,111100,111700,111000,112700,112900,118300
0.954,1.057,0.952,108200,117900,106800,113500,111500,112300
1.04,0.99,1.004,118100,109600,124200,113500,110800,123800
1.363,1.254,1.417,155000,147100,161000,113700,117400,113600
1.006,1.044,0.975,114500,129800,118400,113800,124400,121500
0.917,1.305,1.083,104500,153200,119800,114000,117400,110600
1.068,1.079,0.93,122500,132300,115100,114700,122600,123700
1.087,0.998,0.983,124800,124100,117000,114900,124300,119000
0.919,0.979,0.952,106900,107200,112000,116300,109500,117700
0.991,0.854,0.933,116800,113400,118700,117900,132900,127300
0.992,0.994,0.893,117500,134900,124100,118500,135800,138900
0.986,0.976,0.939,117300,117700,116100,119000,120700,123600
0.924,0.962,1.011,110800,116400,115500,119900,121000,114200
0.903,1.024,0.944,108700,122500,112200,120300,119600,118900
1.21,1.153,1.143,145700,143000,145900,120400,124000,127600
1.088,0.966,1.004,134900,164000,131100,123900,169800,130700
1.197,1.17,1.218,149100,152500,151700,124600,130300,124600
1.021,0.999,0.99,127300,125300,134900,124700,125500,136300
0.996,0.875,1.019,124700,115600,124700,125100,132100,122400
0.974,0.939,0.954,122300,132500,131900,125600,141100,138300
1.041,0.975,0.956,131300,128000,130500,126200,131300,136400
0.907,1.004,0.912,115400,122600,126100,127200,122100,138200
1.225,0.94,0.92,156000,128500,124700,127300,136700,135600
0.758,0.952,0.836,96630,104600,107900,127500,109900,129200
0.916,0.964,1.023,117000,127200,123500,127800,132000,120700
1.234,1.12,1.16,157800,153800,156800,127800,137300,135200
0.986,1.059,1,127200,127600,129600,129100,120600,129700
1.003,0.897,1.06,129400,133600,142500,129100,149000,134500
0.834,0.956,0.836,107900,114600,106400,129300,119900,127200
1.008,0.957,0.957,130300,127400,129300,129300,133100,135200
1.013,1.025,1.032,132600,135400,139500,131000,132200,135200
0.957,0.968,1.21,126200,138400,143700,131800,143000,118800
0.997,1.062,0.973,131700,140600,139400,132100,132400,143200
0.967,1.008,1.009,130600,139000,135700,135000,137900,134500
1,0.975,0.989,135900,133500,141200,136000,137000,142700
0.983,0.936,0.837,134600,132100,135800,136900,141000,162200
0.94,0.936,1.005,129200,130500,142600,137400,139400,141900
1.004,0.971,1.025,138500,142400,147800,138000,146600,144200
1.26,0.738,0.922,177100,138400,134900,140500,187600,146200
1.168,1.071,1.101,166200,163600,170500,142300,152800,154900
1.13,1.191,1.105,161200,165000,161900,142700,138500,146500
0.932,1.014,0.943,134400,149500,139300,144200,147400,147700
1.069,1.028,1.071,154300,159800,154200,144300,155500,144000
1.021,0.984,0.958,147700,150800,150000,144700,153200,156500
1.515,1.925,1.005,219400,267500,153700,144900,139000,152900
0.917,0.873,0.981,133800,149200,160400,145900,170900,163600
0.955,0.939,0.96,139700,153700,232400,146400,163800,242100
1.041,0.975,0.979,153700,162200,158700,147700,166300,162000
0.993,0.895,0.952,147900,142700,150300,148900,159500,157900
1.132,1.109,1.208,168500,165400,177700,148900,149200,147100
1.071,1.068,0.995,159900,162000,159300,149300,151700,160100
1.319,1.027,1.265,197400,199700,181400,149700,194500,143300
0.992,0.949,0.951,149000,147500,144400,150200,155400,151700
1.12,1.032,1.069,169000,173500,165500,150900,168100,154800
0.95,1.003,0.952,143500,140100,140400,151000,139700,147500
1.017,1.005,1.03,156600,157600,161000,154100,156800,156200
1.036,0.946,0.963,161100,157800,167800,155500,166800,174200
0.936,0.905,0.922,146600,139500,143700,156500,154100,155900
0.913,1.017,0.861,143200,149000,141200,156900,146500,164100
1.066,1.023,1.027,167900,159300,159800,157400,155700,155500
0.906,0.891,0.894,145400,145800,154900,160400,163500,173400
1.053,1.048,1.05,169400,162900,177900,160800,155400,169400
0.97,1.062,0.999,157700,163000,161900,162600,153600,162200
0.975,1.008,0.984,158900,156500,163500,163000,155300,166200
1.012,0.957,0.82,166400,158400,154400,164500,165500,188300
1.048,0.932,0.926,174000,164800,166500,166000,176800,179800
1.018,0.875,0.942,170300,160400,174900,167300,183300,185800
0.947,1.1,1.067,158500,178400,177700,167400,162100,166500
1.004,0.974,1,169100,171400,177700,168400,176000,177700
1.062,0.968,0.988,178800,175900,171300,168400,181700,173500
0.929,1.066,1.015,158200,171700,164000,170300,161000,161500
1.127,1.304,1.226,192300,215000,203500,170600,164800,166000
0.598,1.098,1.371,102700,108800,137300,171900,99050,100200
0.961,0.924,0.979,166000,170400,175600,172600,184400,179300
0.991,1.029,0.957,171100,179800,163900,172600,174600,171200
0.991,1.018,0.915,172500,183200,170500,174000,180000,186300
1.043,0.968,1.042,181500,173000,188100,174100,178600,180400
1.015,0.815,0.749,177300,157500,152500,174700,193300,203500
1.013,1.039,0.981,177600,181700,171700,175200,175000,175100
1.015,0.949,0.94,179400,182800,180800,176900,192500,192300
0.983,0.982,0.963,174200,170000,168500,177200,173100,175000
1.024,0.909,0.926,181800,173700,178500,177500,191100,192700
0.955,1.101,1.019,169800,199400,177100,177800,181100,173800
1.053,0.999,0.735,190100,184100,190000,180600,184300,258500
1.112,1.073,1.062,201400,199700,198800,181200,186200,187300
0.899,1.006,0.915,163000,177200,171000,181300,176200,186800
1.014,0.965,0.986,184300,179700,185600,181700,186200,188200
0.931,0.946,0.933,169500,163400,173100,182100,172700,185500
